PC1_float,PC2_float,PC3_float,PC4_float,PC5_float,PC6_float,PC7_float,PC8_float,PC9_float,PC10_float,PC11_float,PC12_float,PC1_code,PC2_code,PC3_code,PC4_code,PC5_code,PC6_code,PC7_code,PC8_code,PC9_code,PC10_code,PC11_code,PC12_code,Label
-1669244136.2424812,-101581320.75568186,2304.411211188959,-1580.244120010204,-740.6603488256061,-3.8198670616615624,2.2866740787892077,-0.08683077594182032,0.8156056591750533,-0.12367757727102247,0.13914091399886064,1.3855685285434847e-09,8,26558,2766,43005,10441,39143,34622,29121,41233,17361,44074,30803,Reconnaissance
-1669236433.9228868,-101577760.66117969,2304.394082534671,-1580.2435826980618,-740.6506131972355,-3.8198532544252926,2.286673584311447,-0.08683079286514928,0.8156057246391892,-0.12367769135124218,0.13914094612038486,1.3855689160542124e-09,8,26558,2766,43005,10441,39143,34622,29121,41233,17361,44074,30803,Reconnaissance
-1669291633.8799806,-101603274.67177853,2304.5168378904027,-1580.2474334350845,-740.7203852005575,-3.819952206285226,2.286677128068729,-0.08683067158129143,0.8156052554795488,-0.12367687377633396,0.13914071591612787,1.3855661388939817e-09,8,26558,2766,43005,10441,39143,34622,29121,41233,17361,44074,30803,Reconnaissance
-1669325010.5982232,-101618701.74795456,2304.5910620589852,-1580.2497617877016,-740.7625729234965,-3.820012037642395,2.2866792708056902,-0.08683059824686579,0.8156049718016266,-0.1236763794287149,0.13914057672285618,1.3855644596808232e-09,8,26558,2766,43005,10441,39143,34622,29121,41233,17361,44074,30803,Reconnaissance
-1663277405.9966354,-98823434.21467336,2291.1422136670403,-1579.8278822037137,-733.118482047917,-3.809171055964553,2.286291023350932,-0.08684388588068592,0.8156563720589792,-0.12376595141460112,0.13916579747296653,1.385868720188689e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17360,44075,30803,Reconnaissance
-1663277405.9966354,-98823434.21467336,2291.1422136670403,-1579.8278822037137,-733.118482047917,-3.809171055964553,2.286291023350932,-0.08684388588068592,0.8156563720589792,-0.12376595141460112,0.13916579747296653,1.385868720188689e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17360,44075,30803,Reconnaissance
-1663333889.6736615,-98849541.57435587,2291.2678237984874,-1579.8318224927607,-733.1898766559674,-3.809272309030532,2.286294649521174,-0.0868437617762734,0.8156558919886494,-0.12376511482632291,0.1391655619151222,1.3858658784433376e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17360,44075,30803,Reconnaissance
-1663368550.1118367,-98865561.99961561,2291.344902742784,-1579.834240397402,-733.2336869836347,-3.8093344415937462,2.286296874671095,-0.08684368562129285,0.815655597400038,-0.12376460146533386,0.13916541736826316,1.385864134645055e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17360,44075,30803,Reconnaissance
-1663369833.831769,-98866155.3486993,2291.347757518499,-1579.8343299494263,-733.2353095883632,-3.8093367427997915,2.2862969570840552,-0.08684368280073795,0.8156555864893487,-0.12376458245196409,0.1391654120146757,1.3858640700599343e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17360,44075,30803,Reconnaissance
-1663421182.6290655,-98889889.31204705,2291.4619485470866,-1579.8379120303762,-733.3002137774998,-3.80942879104159,2.2863002536024566,-0.08684356997854459,0.8156551500617761,-0.12376382191716562,0.13916519787118087,1.3858614866550692e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17360,44075,30803,Reconnaissance
-1659165651.0531235,-96922937.0996023,2281.9983670528613,-1579.541047071576,-727.9212791027926,-3.8018002930025228,2.2860270546399173,-0.08685292011781742,0.815691318996848,-0.12382685123858617,0.13918294501331963,1.3860755863331806e-09,16,26565,2766,43005,10442,39144,34622,29121,41234,17359,44075,30803,Reconnaissance
-1659216999.8504198,-96946671.06295004,2282.112558081449,-1579.5446291525259,-727.9861832919294,-3.8018923412443213,2.286030351158319,-0.08685280729562406,0.8156908825692756,-0.12382609070378792,0.1391827308698247,1.3860730029283187e-09,16,26565,2766,43005,10442,39144,34622,29121,41234,17359,44075,30803,Reconnaissance
-1659272199.8075135,-96972185.07354888,2282.235313437181,-1579.5484798895486,-728.0559552952514,-3.8019912931042548,2.286033894915601,-0.08685268601176621,0.8156904134096351,-0.12382527312887948,0.1391825006655677,1.386070225768088e-09,16,26565,2766,43005,10442,39144,34622,29121,41234,17359,44075,30803,Reconnaissance
-1665568846.075989,-99882562.32906668,2296.2379883177773,-1579.9877325661473,-736.014831488144,-3.8132787087548206,2.286438130484607,-0.08683885119030843,0.8156368964785559,-0.12373201254922084,0.1391562413195072,1.3857534357466275e-09,11,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1665618911.153353,-99905702.94333073,2296.3493245706504,-1579.9912250950729,-736.0781130725522,-3.813368455790574,2.286441344590049,-0.08683874118866974,0.8156364709616727,-0.12373127102779236,0.13915603252959963,1.3857509169268864e-09,11,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1665624046.0330825,-99908076.3396655,2296.360743673509,-1579.99158330317,-736.0846034914659,-3.813377660614754,2.286441674241889,-0.08683872990645058,0.8156364273189154,-0.1237311949743124,0.13915601111525022,1.3857506585864002e-09,11,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1665666408.790852,-99927656.8594274,2296.454951272094,-1579.9945385199535,-736.1381494475038,-3.8134536004142383,2.28644439386957,-0.08683863682814108,0.8156360672661681,-0.12373056753310385,0.13915583444686686,1.3857485272773867e-09,11,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1665708771.5486217,-99947237.3791893,2296.5491588706795,-1579.997493736737,-736.1916954035415,-3.8135295402137217,2.286447113497252,-0.08683854374983158,0.8156357072134208,-0.12372994009189509,0.1391556577784836,1.3857463959683732e-09,11,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1665751134.3063912,-99966817.89895119,2296.6433664692645,-1580.000448953524,-736.2452413595794,-3.813605480013206,2.286449833124933,-0.08683845067152207,0.8156353471606734,-0.12372931265068632,0.13915548111010034,1.3857442646593597e-09,11,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1665758836.6259859,-99970377.99345335,2296.6604951235527,-1580.0009862656661,-736.2549769879499,-3.813619287249476,2.2864503276026933,-0.08683843374819289,0.8156352816965375,-0.1237291985704666,0.13915544898857612,1.385743877148632e-09,11,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1667640770.0469,-100840227.75014837,2300.8455963213005,-1580.1322695325143,-738.6337155198114,-3.8169928553113976,2.286571145002115,-0.0868342988148072,0.815619286626005,-0.12370132497010367,0.1391476006294885,1.3856491953603644e-09,9,26559,2766,43005,10441,39144,34622,29121,41233,17361,44074,30803,Reconnaissance
-1667609960.7685223,-100825987.37213972,2300.777081704148,-1580.1301202839459,-738.5947730063293,-3.816937626366319,2.286569167091074,-0.08683436650812326,0.8156195484825486,-0.12370178129098275,0.13914772911558548,1.3856507454032815e-09,9,26559,2766,43005,10441,39144,34622,29121,41233,17361,44074,30803,Reconnaissance
-1662166988.2551,-98310187.25727826,2288.672832673826,-1579.7504197031521,-731.714928957835,-3.8071805127356564,2.2862197361404957,-0.0868463256606169,0.8156658098052347,-0.12378239797961743,0.13917042832604343,1.3859245863188751e-09,14,26563,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1664625311.925667,-99446450.75255178,2294.139728167474,-1579.9219118286746,-734.8222170127564,-3.8115873223117696,2.286377556958976,-0.08684092429811097,0.8156449158352008,-0.12374598737614206,0.13916017620622578,1.3858009058110077e-09,12,26561,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1664668958.403369,-99466624.62139736,2294.2367905417736,-1579.9249565974824,-734.8773855735226,-3.8116655633172982,2.286380358999618,-0.08684082839924656,0.8156445448717642,-0.12374534092156353,0.13915999418425506,1.3857987099168702e-09,12,26561,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1664716456.040868,-99488578.53749403,2294.3424172432174,-1579.928270022363,-734.9374219484741,-3.811750707940962,2.286383408279139,-0.08684072403871768,0.8156441411762596,-0.1237446374268748,0.1391597961015223,1.3857963202673738e-09,12,26561,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1664907730.3107972,-99576987.5509644,2294.7677788247074,-1579.9416132739061,-735.1791900530085,-3.8120935876416624,2.2863956878101854,-0.08684030377604746,0.8156425154835519,-0.1237418044347508,0.13915899841700385,1.3857866970842543e-09,12,26561,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1667399430.699607,-100728678.12241395,2300.3088984869373,-1580.1154337520456,-738.3286658308688,-3.816560228574944,2.286555651365627,-0.08683482907911588,0.8156213378355959,-0.12370489948365637,0.13914860710391452,1.385661337363225e-09,10,26559,2766,43005,10441,39144,34622,29121,41233,17361,44074,30803,Reconnaissance
-1667399430.699607,-100728678.12241395,2300.3088984869373,-1580.1154337520456,-738.3286658308688,-3.816560228574944,2.286555651365627,-0.08683482907911588,0.8156213378355959,-0.12370489948365637,0.13914860710391452,1.385661337363225e-09,10,26559,2766,43005,10441,39144,34622,29121,41233,17361,44074,30803,Reconnaissance
-1667536788.732375,-100792166.47436918,2300.61435948841,-1580.1250158185903,-738.5022845368095,-3.8168064576217553,2.2865644695523515,-0.08683452727974861,0.8156201703918393,-0.1237028650530706,0.1391480342700656,1.3856544267552122e-09,10,26559,2766,43005,10441,39144,34622,29121,41233,17361,44074,30803,Reconnaissance
-1667585570.0898063,-100814713.73954955,2300.7228409655686,-1580.1284187954916,-738.5639435164894,-3.816893903451464,2.2865676012448333,-0.08683442009866504,0.8156197557856455,-0.1237021425450121,0.1391478308337455,1.3856519725205917e-09,9,26559,2766,43005,10441,39144,34622,29121,41233,17361,44074,30803,Reconnaissance
-1667634351.447238,-100837261.00472991,2300.831322442727,-1580.1318217723965,-738.6256024961693,-3.816981349281173,2.2865707329373146,-0.08683431291758148,0.8156193411794516,-0.12370142003695361,0.13914762739742537,1.3856495182859713e-09,9,26559,2766,43005,10441,39144,34622,29121,41233,17361,44074,30803,Reconnaissance
-1667647188.646562,-100843194.49556684,2300.859870199874,-1580.1327172926322,-738.6418285434535,-3.817004361341623,2.286571557066915,-0.08683428471203314,0.8156192320725585,-0.12370122990325394,0.13914757386155163,1.3856488724347575e-09,9,26559,2766,43005,10441,39144,34622,29121,41233,17361,44074,30803,Reconnaissance
-1654889579.9582627,-94946491.30181845,2272.4891091472005,-1579.2427492803909,-722.5163827524307,-3.7941349756667355,2.2857525370700174,-0.08686231538596756,0.8157276625029489,-0.12389018477392633,0.13920077781285634,1.3862907193732366e-09,19,26568,2766,43006,10443,39144,34622,29121,41234,17358,44076,30803,Reconnaissance
-1654940928.7555592,-94970225.2651662,2272.6033001757883,-1579.2463313613443,-722.5812869415674,-3.794227023908535,2.285755833588419,-0.0868622025637742,0.8157272260753764,-0.12388942423912785,0.1392005636693614,1.3862881359683748e-09,19,26568,2766,43006,10443,39144,34622,29121,41234,17358,44076,30803,Reconnaissance
-1654952482.234951,-94975565.40691943,2272.628993157221,-1579.2471373295557,-722.5958903841232,-3.794247734762939,2.2857565753050593,-0.08686217717878075,0.8157271278791727,-0.12388925311879817,0.13920051548707513,1.3862875547022784e-09,19,26568,2766,43006,10443,39144,34622,29121,41234,17358,44076,30803,Reconnaissance
-1654997412.4325852,-94996332.62484872,2272.7289103072353,-1579.2502716503877,-722.6526815496178,-3.794328276974513,2.285759459758661,-0.08686207845936145,0.8157267460050467,-0.12388858765084965,0.13920032811151706,1.3862852942230235e-09,19,26568,2766,43006,10443,39144,34622,29121,41234,17358,44076,30803,Reconnaissance
-1655046193.790017,-95018879.89002907,2272.8373917843937,-1579.2536746272926,-722.7143405292977,-3.7944157228042217,2.2857625914511424,-0.08686197127827788,0.8157263313988528,-0.12388786514279115,0.13920012467519693,1.386282839988403e-09,19,26568,2766,43006,10443,39144,34622,29121,41234,17358,44076,30803,Reconnaissance
-1655056463.5494761,-95023626.68269864,2272.8602299901113,-1579.2543910434833,-722.7273213671251,-3.794434132452581,2.285763250754823,-0.08686194871383912,0.8157262441133383,-0.12388771303583146,0.1392000818464979,1.3862823233074307e-09,19,26568,2766,43006,10443,39144,34622,29121,41234,17358,44076,30803,Reconnaissance
-1655101393.7471106,-95044393.90062791,2272.9601471401256,-1579.2575253643154,-722.7841125326197,-3.794514674664155,2.285766135208424,-0.08686184999442004,0.8157258622392123,-0.12388704756788271,0.13919989447093994,1.3862800628281724e-09,19,26568,2766,43006,10443,39144,34622,29121,41234,17358,44076,30803,Reconnaissance
-1657585391.8163257,-96192524.37757531,2278.4841381480674,-1579.4308085303128,-725.9238526821094,-3.7989675083611676,2.285925604286106,-0.08685639222081742,0.8157047500553921,-0.12385025669700822,0.13918953527937472,1.386155090617874e-09,17,26566,2766,43006,10442,39144,34622,29121,41234,17358,44076,30803,Reconnaissance
-1657658563.852473,-96226345.27534585,2278.646860363805,-1579.4359129956683,-726.0163411516294,-3.7990986771057305,2.285930301824828,-0.08685623144919186,0.8157041281461013,-0.12384917293492037,0.1391892301248946,1.3861514092659435e-09,17,26566,2766,43006,10442,39144,34622,29121,41234,17358,44076,30803,Reconnaissance
-1657668833.6119323,-96231092.0680154,2278.6696985695226,-1579.436629411859,-726.0293219894567,-3.799117086754091,2.2859309611285084,-0.08685620888475332,0.8157040408605868,-0.12384902082796068,0.13918918729619556,1.3861508925849678e-09,17,26566,2766,43006,10442,39144,34622,29121,41234,17358,44076,30803,Reconnaissance
-1657713763.8095667,-96251859.28594467,2278.7696157195373,-1579.439763732691,-726.0861131549514,-3.799197628965664,2.2859338455821097,-0.08685611016533401,0.8157036589864608,-0.12384835536001215,0.1391889999206375,1.3861486321057129e-09,17,26566,2766,43006,10442,39144,34622,29121,41234,17358,44076,30803,Reconnaissance
-1657725317.2889585,-96257199.42769793,2278.7953087009696,-1579.4405697009024,-726.1007165975071,-3.7992183398200687,2.28593458729875,-0.08685608478034057,0.815703560790257,-0.12384818423968247,0.13918895173835122,1.3861480508396198e-09,17,26566,2766,43006,10442,39144,34622,29121,41234,17358,44076,30803,Reconnaissance
-1657768963.7666605,-96277373.29654351,2278.8923710752692,-1579.4436144697102,-726.1558851582733,-3.7992965808255983,2.2859373893393915,-0.08685598888147616,0.8157031898268203,-0.12384753778510371,0.1391887697163805,1.3861458549454822e-09,17,26566,2766,43006,10442,39144,34622,29121,41234,17358,44076,30803,Reconnaissance
-1662381369.4838128,-98409276.55425511,2289.1495802181807,-1579.7653748911216,-731.9859039474809,-3.8075648141451657,2.2862334991048225,-0.0868458546279598,0.8156639877201195,-0.12377922274683406,0.13916953427695233,1.3859138006035662e-09,13,26563,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1662449406.6402304,-98440724.05569088,2289.30088333106,-1579.7701211483836,-732.0719019980871,-3.8076867780655492,2.286237866991705,-0.08684570513855361,0.815663409453586,-0.12377821503822595,0.1391692505368216,1.3859103775921218e-09,13,26563,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1662462243.8395545,-98446657.54652782,2289.329431088207,-1579.7710166686193,-732.0881280453713,-3.8077097901259993,2.2862386911213055,-0.08684567693300527,0.8156633003466929,-0.1237780249045265,0.13916919700094788,1.3859097317409046e-09,13,26563,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1662507174.037189,-98467424.7644571,2289.4293482382213,-1579.7741509894513,-732.1449192108659,-3.8077903323375732,2.286241575574907,-0.08684557821358596,0.8156629184725669,-0.12377735943657775,0.1391690096253898,1.3859074712616497e-09,13,26563,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1662557239.114553,-98490565.37872116,2289.5406844910945,-1579.7776435183805,-732.2082007952743,-3.8078800793733265,2.2862447896803486,-0.0868454682119475,0.8156624929556837,-0.12377661791514927,0.13916880083548233,1.3859049524419086e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1662566225.15408,-98494718.82230702,2289.5606679210973,-1579.778270382547,-732.2195590283732,-3.8078961878156417,2.2862453665710687,-0.08684544846806364,0.8156624165808585,-0.12377648482155956,0.13916876336037076,1.385904500346057e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1662630411.1507003,-98524386.2764917,2289.7034067068325,-1579.782747983736,-732.3006892647941,-3.8080112481178894,2.286249487219071,-0.08684530744032215,0.8156618710463929,-0.12377553415306142,0.1391684956810021,1.3859012710899747e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1662630411.1507003,-98524386.2764917,2289.7034067068325,-1579.782747983736,-732.3006892647941,-3.8080112481178894,2.286249487219071,-0.08684530744032215,0.8156618710463929,-0.12377553415306142,0.1391684956810021,1.3859012710899747e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1662675341.3483348,-98545153.49442099,2289.803323856847,-1579.785882304568,-732.3574804302888,-3.8080917903294633,2.2862523716726724,-0.08684520872090284,0.8156614891722669,-0.1237748686851129,0.13916830830544413,1.3858990106107197e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1662684327.3878617,-98549306.93800685,2289.8233072868497,-1579.7865091687345,-732.3688386633877,-3.8081078987717785,2.2862529485633925,-0.08684518897701898,0.8156614127974418,-0.12377473559152319,0.13916827083033245,1.3858985585148714e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1662731825.0253608,-98571260.8541035,2289.9289339882935,-1579.7898225936115,-732.4288750383391,-3.808193043395442,2.2862559978429142,-0.0868450846164901,0.8156610091019372,-0.12377403209683469,0.13916807274759968,1.3858961688653684e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1662743378.5047526,-98576600.99585675,2289.9546269697257,-1579.7906285618265,-732.4434784808949,-3.808213754249847,2.2862567395595548,-0.08684505923149666,0.8156609109057333,-0.123773860976505,0.1391680245653134,1.3858955875992753e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1670254423.8292887,-102048286.48454884,2306.657919676427,-1580.3145974529143,-741.9373387468714,-3.8216781108189517,2.2867389377887606,-0.08682855616516627,0.8155970724625642,-0.12366261374886311,0.1391367007255988,1.3855177000527808e-09,7,26557,2767,43005,10441,39143,34622,29121,41233,17361,44073,30803,Reconnaissance
-1670260842.4289508,-102051253.2299673,2306.6721935550004,-1580.3150452130321,-741.9454517705135,-3.8216896168491763,2.2867393498535606,-0.08682854206239221,0.8155970179091176,-0.12366251868201339,0.13913667395766194,1.385517377127174e-09,7,26557,2767,43005,10441,39143,34622,29121,41233,17361,44073,30803,Reconnaissance
-1670294219.1471934,-102066680.30614334,2306.7464177235825,-1580.3173735656492,-741.9876394934524,-3.8217494482063454,2.286741492590522,-0.08682846872796657,0.8155967342311955,-0.12366202433439433,0.13913653476439025,1.385515697914012e-09,7,26557,2767,43005,10441,39143,34622,29121,41233,17361,44073,30803,Reconnaissance
-1666616361.5408363,-100366735.18136077,2298.5674853009714,-1580.060807017544,-737.3388769465334,-3.815156492887514,2.2865053794600017,-0.08683654961756426,0.8156279933560766,-0.12371649763933268,0.13915187279221153,1.3857007342874029e-09,10,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1666613794.1009715,-100365548.48319338,2298.561775749542,-1580.060627913499,-737.3356317370766,-3.8151518904754242,2.286505214634081,-0.08683655525867384,0.8156280151774553,-0.12371653566607266,0.13915188349938623,1.3857008634576476e-09,10,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1666647170.819214,-100380975.55936942,2298.635999918124,-1580.062956266116,-737.3778194600155,-3.8152117218325934,2.2865073573710424,-0.0868364819242482,0.815627731499533,-0.1237160413184536,0.13915174430611454,1.3856991842444825e-09,10,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1666657440.5786734,-100385722.35203896,2298.6588381238416,-1580.0636726823068,-737.3908002978428,-3.815230131480953,2.286508016674723,-0.08683645935980966,0.8156276442140187,-0.1237158892114939,0.13915170147741562,1.38569866756351e-09,10,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1666689533.5769837,-100400556.07913132,2298.730207516709,-1580.0659114828995,-737.4313654160533,-3.8152876616320768,2.2865100769987237,-0.0868363888459387,0.8156273714467858,-0.12371541387724483,0.1391515676377313,1.385697052935469e-09,10,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1666699803.336443,-100405302.87180087,2298.7530457224266,-1580.0666278990902,-737.4443462538807,-3.8153060712804363,2.286510736302404,-0.08683636628150015,0.8156272841612713,-0.12371526177028513,0.13915152480903226,1.3856965362544966e-09,10,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1666065645.689832,-100112188.42445615,2297.3427865193657,-1580.0223891993483,-736.642779518042,-3.8141692754942227,2.2864700243001432,-0.08683775963558782,0.8156326740417918,-0.12372465437504598,0.1391541694811942,1.3857284413045685e-09,11,26560,2766,43005,10442,39144,34622,29121,41233,17360,44074,30803,Reconnaissance
-1662685611.107794,-98549900.28709054,2289.8261620625644,-1579.7865987207551,-732.3704612681161,-3.8081101999778237,2.286253030976353,-0.0868451861564643,0.8156614018867524,-0.1237747165781532,0.1391682654767451,1.3858984939297474e-09,13,26562,2766,43005,10442,39144,34622,29121,41233,17359,44075,30803,Reconnaissance
-1679909281.4447443,-106510864.92651878,2642.749340530427,-33691.95000227243,-1457.5624026749078,-0.9517367721572636,-0.16635501520918491,0.8327362146512405,-0.07321107261862397,0.059338387591089406,-0.17765003001417867,1.000885994283984e-08,43,26587,2769,21564,10396,39259,32170,30402,31520,20618,30066,31512,Reconnaissance
9931854647.687077,-1921051134.6285074,-37787.25358160662,-29439.31059589134,-25482.010910442936,-14.4051087764619,0.6261816056527708,-4.97974259099772,-0.15826979068109825,0.07605653519056106,-0.1800483482699547,-7.026522682206946e-08,8938,23902,2339,24270,8724,38915,33418,18492,29868,20615,30512,19553,Reconnaissance
-1678847239.8381624,-106305865.84069198,2500.4692211602974,-33698.30499194549,-1185.0220271906887,-0.6339257252248367,2.2612027213865153,-1.154271584655858,-0.26669290196916673,0.11323733183641194,-0.12819515182439192,-1.8150527745853075e-08,0,26551,2769,21406,10410,39212,34602,26803,28606,21220,32713,27736,Reconnaissance
-1679909281.4449565,-106510864.92725988,2499.3690009321936,-33696.61739885095,-1270.677943299037,-0.919595824099532,1.4981597351543343,-1.0895435466853143,-0.216603500880793,0.11933784141747947,-0.13885250874272081,-1.693399710580097e-08,0,26551,2769,21407,10404,39206,34057,26941,29181,21319,32268,27924,Reconnaissance
-1679910565.1648073,-106511458.27666269,2502.0470930131537,-33697.7069466388,-1213.7529311141948,-0.955173674299503,1.3841165427992232,-1.0792384041402256,-0.20908642650705433,0.120208440938377,-0.1404560012811502,-1.674356979859689e-08,0,26551,2769,21407,10404,39206,34057,26941,29181,21319,32268,27924,Reconnaissance
-1679909626.6303108,-106511803.46204226,2501.668786860033,-33697.55434387029,-1221.743678234657,-0.6111676164938235,2.3353370691746163,-1.1609119663336136,-0.27158204152799814,0.11267943560682385,-0.12715848196659615,-1.8273570543630468e-08,0,26551,2769,21406,10408,39213,34658,26788,28546,21211,32759,27716,Reconnaissance
-1679855365.2077737,-106485944.26582871,2499.953110169346,-33696.90033720169,-1255.6291005347668,-0.9288611600229922,1.4681448857131518,-1.08683178627374,-0.21462486229383448,0.119566142989501,-0.13927425420385173,-1.6883881926965547e-08,0,26551,2769,21407,10404,39206,34057,26941,29181,21319,32268,27924,Reconnaissance
-1679911848.8847754,-106512051.62560642,2500.876598093585,-33697.22920363125,-1238.7223759950507,-0.9395726645432997,1.434135605373618,-1.0837581994444665,-0.2123834046477559,0.11982662639581382,-0.1397527227817367,-1.682709064028254e-08,0,26551,2769,21407,10404,39206,34057,26941,29181,21319,32268,27924,Reconnaissance
-1679874621.0068042,-106494844.50191057,2498.5409781829153,-33696.30916810817,-1286.6135392280912,-0.909547572520479,1.5301696573077315,-1.092436293640164,-0.2187132653193894,0.1190929545806933,-0.1384022625299412,-1.6987448659347025e-08,0,26551,2769,21407,10404,39206,34057,26941,29181,21319,32268,27924,Reconnaissance
-1679910565.1649747,-106511458.27600765,2496.5558164392287,-33695.47069025999,-1330.6023393664714,-0.8821501789961811,1.6182053699547376,-1.1003910593642687,-0.2245162331435117,0.11842145989660986,-0.13716463284910607,-1.7134447035427358e-08,0,26551,2769,21407,10401,39207,34131,26921,29102,21306,32329,27897,Reconnaissance
-1679910565.164909,-106511458.27626519,2498.7147798785495,-33696.349902169604,-1284.661546378397,-0.9108602711667179,1.5261704464576977,-1.092074630814645,-0.21844981344028916,0.11912403363952687,-0.1384586751386277,-1.6980768805562387e-08,0,26551,2769,21407,10404,39206,34057,26941,29181,21319,32268,27924,Reconnaissance
-1679870769.8469927,-106493064.45471548,2499.0017537338845,-33696.50003247593,-1276.621542503455,-0.9157819932872433,1.5101618180042775,-1.0906283828519103,-0.21739444569531652,0.11924563096295668,-0.13868356001037946,-1.695404015475145e-08,0,26551,2769,21407,10404,39206,34057,26941,29181,21319,32268,27924,Reconnaissance
-1679878472.1666572,-106496624.5489433,2496.7191169854177,-33695.56401797131,-1325.5682097930353,-0.8852133110375066,1.6081995135984495,-1.0994871702531805,-0.22385656693027645,0.11849735127354748,-0.13730515578002195,-1.7117741265379212e-08,0,26551,2769,21407,10401,39207,34131,26921,29102,21306,32329,27897,Reconnaissance
-1679910565.1649117,-106511458.276254,2498.6209119029268,-33696.31167556484,-1286.6589721604869,-0.909612006289738,1.5301719648706127,-1.0924362146646287,-0.21871357081869014,0.1190934869550522,-0.13840241243038764,-1.6987450467730432e-08,0,26551,2769,21407,10404,39206,34057,26941,29181,21319,32268,27924,Reconnaissance
-1679816237.8231199,-106509924.42288734,2519.8239273899726,-33705.07642966247,-829.3572672606123,-0.5174959500044747,2.4842418120850893,-1.1700947884109332,-0.281193431380686,0.11127488138793414,-0.1251412842435245,-1.84639816593342e-08,0,26551,2769,21401,10435,39215,34766,26768,28434,21188,32845,27686,Reconnaissance
-1679911848.8849044,-106512051.62510255,2496.652539190566,-33695.50900641678,-1328.6065361891096,-0.883400745079206,1.614203933954783,-1.1000294726937303,-0.22425248667580006,0.11845202559445447,-0.13722090091093353,-1.712776543784444e-08,0,26551,2769,21407,10401,39207,34131,26921,29102,21306,32329,27897,Reconnaissance
-1679911848.8848414,-106512051.62534888,2498.717634654264,-33696.34999172163,-1284.6631689831252,-0.9108625723727629,1.5261705288706577,-1.0920746279940903,-0.21844982435097848,0.11912405265289683,-0.13845868049221507,-1.698076887014751e-08,0,26551,2769,21407,10404,39206,34057,26941,29181,21319,32268,27924,Reconnaissance
-1679910565.164909,-106511458.27626519,2498.7147798785495,-33696.349902169604,-1284.661546378397,-0.9108602711667179,1.5261704464576977,-1.092074630814645,-0.21844981344028916,0.11912403363952687,-0.1384586751386277,-1.6980768805562387e-08,0,26551,2769,21407,10404,39206,34057,26941,29181,21319,32268,27924,Reconnaissance
-1679910565.164909,-106511458.27626519,2498.7147798785495,-33696.349902169604,-1284.661546378397,-0.9108602711667179,1.5261704464576977,-1.092074630814645,-0.21844981344028916,0.11912403363952687,-0.1384586751386277,-1.6980768805562387e-08,0,26551,2769,21407,10404,39206,34057,26941,29181,21319,32268,27924,Reconnaissance
